# 361 data with intensity information, current angle: -53.14
7 0 7 8506
6.99973 0.0610857 7 8506
5.99909 0.104714 6 8496
6.9976 0.183239 7 8506
5.99634 0.209397 6 8496
6.99334 0.305336 7 8496
6.99041 0.366352 7 8486
6.98694 0.42734 7 8486
6.98295 0.488295 7 8477
6.97842 0.549214 7 8467
6.97336 0.61009 7 8467
6.96777 0.67092 7 8458
5.96713 0.627171 6 8448
6.955 0.792422 7 8438
6.94782 0.853085 7 8429
7.93156 1.04421 8 8429
6.93188 0.974212 7 8429
6.92311 1.03467 7 8409
6.91382 1.09504 7 8390
6.904 1.15533 7 8381
6.89365 1.21554 7 8362
6.88278 1.27565 7 8352
7.85302 1.52647 8 8343
7.8394 1.59494 8 8343
6.84703 1.45538 7 8324
6.83407 1.51508 7 8305
7.79496 1.79961 8 8278
7.77896 1.86756 8 8259
8.73266 2.1773 9 8213
8.71333 2.25342 9 8143
7.72741 2.07055 8 8049
39.5088 10.9568 41 9560
7.69009 2.2051 8 7805
6.71174 1.98811 7 7603
6.69413 2.0466 7 7440
5.7223 1.80423 6 7308
5.70634 1.8541 6 7235
10.4316 3.49035 11 7164
9.45519 3.25568 10 7183
8.48377 3.00426 9 7216
12.216 4.44626 13 7154
98.3506 36.7718 105 8333
95.2252 36.5535 102 8343
92.1113 36.2836 99 8381
90.864 36.7114 98 8390
87.7686 36.3549 95 8419
84.6864 35.9473 92 8458
82.5354 35.8874 90 8448
81.3055 36.1996 89 8486
79.1666 36.0783 87 8458
77.9425 36.3452 86 8486
75.8172 36.1629 84 8486
75.4987 36.8232 84 8477
73.3846 36.5882 82 8467
71.2805 36.3192 80 8458
70.0739 36.4781 79 8477
68.8699 36.6188 78 8486
67.6689 36.7412 77 8486
65.5965 36.3607 75 8496
65.2767 36.9318 75 8486
63.2199 36.5 73 8486
62.0373 36.5428 72 8496
60.0017 36.0527 70 8486
58.8322 36.0524 69 8486
58.5153 36.5644 69 8496
56.5072 35.9991 67 8496
56.1909 36.4908 67 8496
54.2026 35.8759 65 8496
53.0584 35.7883 64 8496
52.7441 36.25 64 8486
50.7874 35.5617 62 8486
50.4752 36.0036 62 8496
49.35 35.8549 61 8496
48.2314 35.6894 60 8496
47.9181 36.1089 60 8496
46.8078 35.9169 59 8496
45.7046 35.7084 58 8486
44.6087 35.4833 57 8486
44.2973 35.8713 57 8496
43.211 35.6204 56 8496
42.1324 35.3533 55 8496
41.8223 35.7196 55 8486
40.7543 35.4272 54 8496
40.4436 35.7815 54 8506
39.3867 35.4639 53 8506
38.3384 35.1307 52 8496
38.0304 35.4639 52 8506
37.7195 35.7944 52 8506
36.6863 35.4276 51 8506
36.3758 35.7464 51 8506
35.3553 35.3553 50 8506
35.0455 35.6625 50 8525
34.0383 35.2477 49 8506
33.7294 35.5433 49 8525
32.7359 35.105 48 8525
33.1039 36.1266 49 8544
32.1183 35.671 48 8553
31.1431 35.2009 47 8544
30.8348 35.4714 47 8544
29.8746 34.9787 46 8553
29.5682 35.238 46 8544
29.2596 35.4947 46 8534
28.3194 34.9716 45 8544
28.0132 35.2174 45 8534
27.7048 35.4605 45 8515
26.7855 34.9075 44 8525
26.4799 35.14 44 8515
26.1722 35.3697 44 8515
25.8626 35.5967 44 8506
25.5509 35.8211 44 8506
24.6638 35.2235 43 8496
24.3555 35.4374 43 8496
24.0453 35.6486 43 8486
23.7333 35.8571 43 8477
22.8748 35.2242 42 8477
22.5666 35.4224 42 8477
21.7267 34.77 41 8467
21.9449 35.8109 42 8467
21.1166 35.1439 41 8477
21.3166 36.1884 42 8477
20.5 35.507 41 8477
20.1894 35.6846 41 8486
19.3924 34.9848 40 8496
19.0864 35.1527 40 8467
18.7789 35.3179 40 8477
18.4699 35.4804 40 8496
18.1596 35.6403 40 8477
17.8479 35.7974 40 8515
16.6581 34.1542 38 8515
16.7899 35.2008 39 8515
16.4821 35.346 39 8506
16.173 35.4885 39 8486
15.8627 35.6283 39 8486
15.1525 34.8483 38 8486
14.8478 34.9792 38 8486
14.542 35.1074 38 8486
14.6097 36.1602 39 8496
13.927 35.3559 38 8496
13.618 35.4761 38 8477
13.3079 35.5935 38 8477
12.6547 34.7686 37 8486
12.6847 35.8204 38 8486
12.046 34.9842 37 8486
12.0576 36.0363 38 8477
11.4336 35.1891 37 8496
11.4268 36.2412 38 8496
10.8178 35.3833 37 8496
10.2246 34.5175 36 8486
10.1986 35.5667 37 8496
9.62058 34.6907 36 8486
9.31749 34.7733 36 8486
9.01368 34.8533 36 8486
8.70919 34.9306 36 8496
8.40403 35.0053 36 8506
8.32319 36.0517 37 8496
7.79183 35.1467 36 8496
7.27691 34.2352 35 8486
7.17725 35.2773 36 8506
6.67831 34.357 35 8486
6.37824 34.4139 35 8486
6.25133 35.4531 36 8496
5.94171 35.5063 36 8477
5.47521 34.5691 35 8486
5.17333 34.6156 35 8486
4.87106 34.6594 35 8486
4.56842 34.7006 35 8486
4.26543 34.7391 35 8486
4.07532 35.7686 36 8486
3.6585 34.8083 35 8477
3.3546 34.8389 35 8458
3.13761 35.863 36 8467
2.74607 34.8921 35 8486
2.44148 34.9147 35 8496
2.1367 34.9347 35 8506
1.83176 34.952 35 8515
1.52668 34.9667 35 8506
1.18658 33.9793 34 8506
0.94237 35.9877 36 8496
0.610834 34.9947 35 8486
0.305429 34.9987 35 8486
2.20429e-15 36 36 8477
-0.305429 34.9987 35 8486
-0.610834 34.9947 35 8477
-0.94237 35.9877 36 8467
-1.25638 35.9781 36 8467
-1.52668 34.9667 35 8477
-1.83176 34.952 35 8477
-2.1367 34.9347 35 8458
-2.44148 34.9147 35 8477
-2.74607 34.8921 35 8486
-3.05045 34.8668 35 8477
-3.3546 34.8389 35 8486
-3.76302 35.8028 36 8486
-4.07532 35.7686 36 8467
-4.3873 35.7317 36 8486
-4.69894 35.692 36 8467
-5.01023 35.6497 36 8477
-5.17333 34.6156 35 8477
-5.63164 35.5568 36 8467
-5.77667 34.52 35 8458
-6.07769 34.4683 35 8477
-6.37824 34.4139 35 8486
-6.67831 34.357 35 8467
-7.17725 35.2773 36 8477
-7.48482 35.2133 36 8467
-7.79183 35.1467 36 8467
-8.09824 35.0773 36 8477
-8.40403 35.0053 36 8477
-8.70919 34.9306 36 8467
-9.01368 34.8533 36 8477
-9.5763 35.7393 37 8467
-9.62058 34.6907 36 8477
-10.1986 35.5667 37 8467
-10.5086 35.4763 37 8467
-11.1101 36.3396 38 8477
-11.4268 36.2412 38 8467
-11.4336 35.1891 37 8486
-11.7403 35.088 37 8486
-12.3716 35.9297 38 8486
-12.6847 35.8204 38 8486
