# 361 data with intensity information, current angle: -52.2171
10 0 10 8498
8.99966 0.0785388 9 8488
8.99863 0.157072 9 8507
8.99692 0.235593 9 8498
8.99452 0.314095 9 8498
9.99048 0.436194 10 8488
8.98767 0.471024 9 8478
8.98321 0.549437 9 8478
8.97808 0.627808 9 8478
8.97226 0.706132 9 8468
9.96195 0.871557 10 8468
8.95857 0.862612 9 8459
9.94522 1.04528 10 8449
9.93572 1.13203 10 8440
9.92546 1.21869 10 8430
9.91445 1.30526 10 8420
9.90268 1.39173 10 8401
9.89016 1.47809 10 8401
9.87688 1.56434 10 8382
9.86286 1.65048 10 8373
8.86327 1.56283 9 8354
9.83255 1.82236 10 8354
8.83464 1.71728 9 8335
9.79925 1.99368 10 8335
12.7159 2.70285 13 8392
21.4785 4.76167 22 8860
21.4361 4.94892 22 8678
24.3092 5.83613 25 8833
28.1386 7.01573 29 8941
32.917 8.51292 34 9614
40.5689 10.8704 42 9977
46.2543 12.8274 48 10152
51.9081 14.8844 54 10244
49.8586 14.7688 52 9346
56.422 17.2499 59 8887
9.53717 3.00706 10 7325
7.60845 2.47214 8 7252
776.677 259.873 819 32767
774.38 266.64 819 32767
101.805 36.0511 108 8182
769.608 280.114 819 32767
100.224 37.4722 107 8364
95.2252 36.5535 102 8382
93.0418 36.6501 100 8430
91.7912 37.0861 99 8440
88.6924 36.7376 96 8449
86.5275 36.7287 94 8488
84.3695 36.6849 92 8507
83.1326 37.013 91 8507
82.8065 37.7371 91 8517
80.6614 37.613 89 8507
80.3301 38.3155 89 8517
77.2963 37.6999 86 8507
76.9644 38.373 86 8517
74.8445 38.1352 84 8517
73.6219 38.3251 83 8517
71.5188 38.0272 81 8517
72.063 39.127 82 8527
70.8442 39.2696 81 8527
68.7581 38.9015 79 8536
68.416 39.5 79 8546
67.2071 39.588 78 8556
66.859 40.173 78 8546
65.6533 40.2324 77 8556
62.7556 39.214 74 8565
62.411 39.7602 74 8556
61.223 39.7586 73 8565
60.0398 39.7395 72 8565
59.6907 40.2619 72 8546
58.513 40.2148 71 8546
56.5215 39.5768 69 8536
