# 361 data with intensity information, current angle: -53.14
9 0 9 8511
8.99966 0.0785388 9 8511
8.99863 0.157072 9 8502
8.99692 0.235593 9 8502
8.99452 0.314095 9 8502
9.99048 0.436194 10 8493
9.9863 0.52336 10 8502
9.98135 0.610485 10 8493
8.97808 0.627808 9 8483
9.96917 0.784591 10 8483
9.96195 0.871557 10 8464
9.95396 0.958458 10 8464
8.9507 0.940756 9 8455
9.93572 1.13203 10 8455
9.92546 1.21869 10 8435
8.923 1.17474 9 8435
9.90268 1.39173 10 8416
8.90114 1.33028 9 8407
9.87688 1.56434 10 8387
9.86286 1.65048 10 8387
8.86327 1.56283 9 8359
9.83255 1.82236 10 8359
9.81627 1.90809 10 8350
8.81932 1.79431 9 8331
20.5411 4.36615 21 8730
25.3837 5.62743 26 9342
26.308 6.07368 27 9485
29.1711 7.00336 30 9614
27.1683 6.77381 28 9174
30.9807 8.01216 32 9137
33.8074 9.05867 35 9110
10.5999 2.93962 11 7963
9.61262 2.75637 10 7758
8.62938 2.55614 9 7585
8.60674 2.63135 9 7434
9.53717 3.00706 10 7264
12.3637 4.01722 13 7228
9.48324 3.17305 10 7237
12.2917 4.23239 13 7219
109.346 38.7216 116 8359
769.608 280.114 819 32767
104.907 39.2232 112 8464
764.602 293.503 819 32767
99.5547 39.2156 107 8483
96.4271 38.9591 104 8502
94.2357 39.0337 102 8521
92.0505 39.0731 100 8549
90.7889 39.4762 99 8539
87.7004 39.0467 96 8549
85.5364 38.9812 94 8549
85.1929 39.7261 94 8530
83.0378 39.607 92 8539
79.9927 39.015 89 8549
78.7542 39.2654 88 8530
77.5176 39.4972 87 8521
75.3959 39.2486 85 8502
74.1676 39.4356 84 8502
72.9418 39.6042 83 8521
70.8442 39.2696 81 8511
69.6285 39.3939 80 8530
68.416 39.5 79 8521
67.2071 39.588 78 8530
65.1447 39.1429 76 8521
63.948 39.1874 75 8530
62.7556 39.214 74 8530
61.5676 39.2229 73 8521
61.223 39.7586 73 8521
59.2059 39.1875 71 8530
58.0326 39.1435 70 8521
56.8647 39.082 69 8521
55.7023 39.0032 68 8502
54.5457 38.9071 67 8502
53.3951 38.7938 66 8521
52.2507 38.6635 65 8521
51.1127 38.5162 64 8511
49.9813 38.352 63 8511
48.8567 38.171 62 8511
47.7391 37.9734 61 8511
47.4059 38.3885 61 8511
46.2975 38.1647 60 8511
45.9627 38.5673 60 8502
44.864 38.3174 59 8511
44.5279 38.7075 59 8493
44.1884 39.0946 59 8511
42.3593 38.1404 57 8502
42.0248 38.5086 57 8502
40.2245 37.5099 55 8502
40.621 38.5479 56 8511
40.283 38.9009 56 8511
39.2288 38.55 55 8511
38.1838 38.1838 54 8511
37.8491 38.5155 54 8511
37.5116 38.8443 54 8521
37.1711 39.1702 54 8521
35.4639 38.0304 52 8511
35.1307 38.3384 52 8530
34.7948 38.6435 52 8521
33.7936 38.1967 51 8511
33.459 38.4902 51 8521
33.1219 38.7807 51 8521
