# 361 data with intensity information, current angle: -52.9093
10 0 10 8496
8.99966 0.0785388 9 8496
8.99863 0.157072 9 8496
7.99726 0.209416 8 8486
8.99452 0.314095 9 8486
8.99143 0.392574 9 8486
8.98767 0.471024 9 8486
8.98321 0.549437 9 8476
7.98051 0.558052 8 8466
8.97226 0.706132 9 8466
8.96575 0.784402 9 8457
9.95396 0.958458 10 8457
8.9507 0.940756 9 8438
8.94215 1.01883 9 8428
8.93292 1.09682 9 8418
9.91445 1.30526 10 8399
9.90268 1.39173 10 8399
8.90114 1.33028 9 8390
9.87688 1.56434 10 8371
9.86286 1.65048 10 8371
8.86327 1.56283 9 8352
9.83255 1.82236 10 8352
20.6142 4.00699 21 8813
23.5182 4.78483 24 9162
25.4318 5.4057 26 9316
26.36 5.84387 27 9401
30.2055 6.97348 31 9649
34.0329 8.17059 35 9777
38.8118 9.67688 40 9984
44.5348 11.5175 46 10126
50.2281 13.4586 52 10233
58.7815 16.3015 61 10224
63.4433 18.1921 66 10260
68.0762 20.1651 71 10317
70.7666 21.6355 74 9947
61.0379 19.2452 64 8903
7.60845 2.47214 8 7250
11.3799 3.80766 12 7122
99.2795 34.1847 105 8038
11.3117 4.00568 12 7103
100.547 36.5962 107 8076
99.2873 37.122 106 8232
98.0259 37.6286 105 8390
96.7634 38.1161 104 8438
94.5728 38.2099 102 8447
92.388 38.2683 100 8457
90.2095 38.2917 98 8457
88.0378 38.2799 96 8476
85.8733 38.2332 94 8486
84.6264 38.5665 93 8486
82.474 38.4583 91 8496
82.1353 39.1765 91 8505
80.8915 39.4534 90 8496
78.7542 39.2654 88 8515
78.4086 39.9512 88 8505
77.1699 40.1721 87 8525
75.0505 39.9051 85 8525
73.8206 40.0813 84 8515
72.5934 40.2392 83 8515
70.4988 39.8863 81 8515
69.282 40 80 8525
67.2071 39.588 78 8515
65.1447 39.1429 76 8525
63.948 39.1874 75 8534
62.7556 39.214 74 8525
61.5676 39.2229 73 8515
60.3843 39.214 72 8525
60.0398 39.7395 72 8515
58.0326 39.1435 70 8525
56.8647 39.082 69 8515
55.7023 39.0032 68 8515
54.5457 38.9071 67 8515
53.3951 38.7938 66 8544
53.0546 39.2583 66 8515
52.7099 39.7198 66 8525
50.7746 38.9607 64 8515
49.6447 38.7867 63 8496
48.5217 38.5959 62 8515
48.183 39.0179 62 8505
47.0691 38.8008 61 8505
45.9627 38.5673 60 8505
45.6244 38.9669 60 8505
44.5279 38.7075 59 8505
44.1884 39.0946 59 8515
43.1024 38.8096 58 8505
42.0248 38.5086 57 8496
40.9558 38.1919 56 8505
40.621 38.5479 56 8496
40.283 38.9009 56 8496
39.2288 38.55 55 8505
38.8909 38.8909 55 8505
37.8491 38.5155 54 8505
37.5116 38.8443 54 8505
36.4828 38.4448 53 8496
36.1459 38.7617 53 8505
35.1307 38.3384 52 8505
34.1257 37.9004 51 8515
34.4562 38.9457 52 8505
33.459 38.4902 51 8505
33.1219 38.7807 51 8496
32.7822 39.0683 51 8496
31.8039 38.5812 50 8486
31.466 38.8573 50 8496
29.8807 37.5652 48 8515
29.5518 37.8245 48 8515
29.8293 38.8743 49 8496
28.8871 38.3345 48 8496
28.5515 38.5851 48 8496
28.2137 38.8328 48 8515
27.8737 39.0775 48 8496
26.3845 37.681 46 8486
26.6211 38.7339 47 8476
25.7229 38.1357 46 8486
25.3891 38.3587 46 8476
25.0534 38.5788 46 8486
24.7158 38.796 46 8466
23.8464 38.1622 45 8476
23.5124 38.3688 45 8466
23.6918 39.4297 46 8486
22.8392 38.7733 45 8466
22 38.1051 44 8457
21.6666 38.2957 44 8457
21.3316 38.4833 44 8486
20.995 38.668 44 8486
20.6567 38.8497 44 8486
19.8552 38.1415 43 8466
19.9756 39.2043 44 8476
19.1865 38.4822 43 8476
19.2883 39.5469 44 8486
